"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"1461","Pearl River, Mississippi, US","US","Mississippi","Pearl River",84028109,30.77090935,-89.58677275
"1462","Perry, Mississippi, US","US","Mississippi","Perry",84028111,31.17161885,-88.99281835
"1463","Pike, Mississippi, US","US","Mississippi","Pike",84028113,31.17507789,-90.40392572
"1464","Pontotoc, Mississippi, US","US","Mississippi","Pontotoc",84028115,34.226046,-89.03636807
"1465","Prentiss, Mississippi, US","US","Mississippi","Prentiss",84028117,34.61810501,-88.51986294
"1466","Quitman, Mississippi, US","US","Mississippi","Quitman",84028119,34.25157572,-90.28908
"1467","Rankin, Mississippi, US","US","Mississippi","Rankin",84028121,32.26469147,-89.94537876
"1468","Scott, Mississippi, US","US","Mississippi","Scott",84028123,32.4067041,-89.53789439
"1469","Sharkey, Mississippi, US","US","Mississippi","Sharkey",84028125,32.88149103,-90.8159538
"1470","Simpson, Mississippi, US","US","Mississippi","Simpson",84028127,31.91282117,-89.91716179
"1471","Smith, Mississippi, US","US","Mississippi","Smith",84028129,32.01744532,-89.50644846
"1472","Stone, Mississippi, US","US","Mississippi","Stone",84028131,30.79187949,-89.11547539
"1473","Sunflower, Mississippi, US","US","Mississippi","Sunflower",84028133,33.60192578,-90.58882684
"1474","Tallahatchie, Mississippi, US","US","Mississippi","Tallahatchie",84028135,33.95339918,-90.1729398
"1475","Tate, Mississippi, US","US","Mississippi","Tate",84028137,34.65133709,-89.94485778
"1476","Tippah, Mississippi, US","US","Mississippi","Tippah",84028139,34.76872156,-88.90988194
"1477","Tishomingo, Mississippi, US","US","Mississippi","Tishomingo",84028141,34.74023475,-88.23917219
"1478","Tunica, Mississippi, US","US","Mississippi","Tunica",84028143,34.64967704,-90.37481167
"1479","Union, Mississippi, US","US","Mississippi","Union",84028145,34.49162015,-89.00776006
"1480","Walthall, Mississippi, US","US","Mississippi","Walthall",84028147,31.14971548,-90.10446654
"1481","Warren, Mississippi, US","US","Mississippi","Warren",84028149,32.35810271,-90.83352619
"1482","Washington, Mississippi, US","US","Mississippi","Washington",84028151,33.28392041,-90.94196237
"1483","Wayne, Mississippi, US","US","Mississippi","Wayne",84028153,31.64135687,-88.69573913
"1484","Webster, Mississippi, US","US","Mississippi","Webster",84028155,33.61300486,-89.28392912
"1485","Wilkinson, Mississippi, US","US","Mississippi","Wilkinson",84028157,31.16078225,-91.31018819
"1486","Winston, Mississippi, US","US","Mississippi","Winston",84028159,33.08747908,-89.03391385
"1487","Yalobusha, Mississippi, US","US","Mississippi","Yalobusha",84028161,34.02824175,-89.7076205
"1488","Yazoo, Mississippi, US","US","Mississippi","Yazoo",84028163,32.77890365,-90.39656148
"1489","Adair, Missouri, US","US","Missouri","Adair",84029001,40.19058551,-92.60078167
"1490","Andrew, Missouri, US","US","Missouri","Andrew",84029003,39.98492163,-94.80163024
"1491","Atchison, Missouri, US","US","Missouri","Atchison",84029005,40.43238737,-95.42970639
"1492","Audrain, Missouri, US","US","Missouri","Audrain",84029007,39.215877,-91.84242683
"1493","Barry, Missouri, US","US","Missouri","Barry",84029009,36.70978521,-93.82919888
"1494","Barton, Missouri, US","US","Missouri","Barton",84029011,37.50207671,-94.34757022
"1495","Bates, Missouri, US","US","Missouri","Bates",84029013,38.25271289,-94.34113157
"1496","Benton, Missouri, US","US","Missouri","Benton",84029015,38.29503305,-93.28756116
"1497","Bollinger, Missouri, US","US","Missouri","Bollinger",84029017,37.32449052,-90.02725304
"1498","Boone, Missouri, US","US","Missouri","Boone",84029019,38.99186229,-92.30723575
"1499","Buchanan, Missouri, US","US","Missouri","Buchanan",84029021,39.65816401,-94.80138942
"1500","Butler, Missouri, US","US","Missouri","Butler",84029023,36.71462476,-90.40421163
"1501","Caldwell, Missouri, US","US","Missouri","Caldwell",84029025,39.65620858,-93.98308093
"1502","Callaway, Missouri, US","US","Missouri","Callaway",84029027,38.83674754,-91.92186505
"1503","Camden, Missouri, US","US","Missouri","Camden",84029029,38.02199522,-92.76083747
"1504","Cape Girardeau, Missouri, US","US","Missouri","Cape Girardeau",84029031,37.38489388,-89.6843587
"1505","Carroll, Missouri, US","US","Missouri","Carroll",84029033,39.42762566,-93.50626255
"1506","Carter, Missouri, US","US","Missouri","Carter",84029035,36.94160441,-90.96051322
"1507","Cass, Missouri, US","US","Missouri","Cass",84029037,38.64789422,-94.353399
"1508","Cedar, Missouri, US","US","Missouri","Cedar",84029039,37.72391475,-93.85445441
"1509","Chariton, Missouri, US","US","Missouri","Chariton",84029041,39.51499357,-92.9629191
"1510","Christian, Missouri, US","US","Missouri","Christian",84029043,36.9711783,-93.18537118
"1511","Clark, Missouri, US","US","Missouri","Clark",84029045,40.41040752,-91.73661677
"1512","Clay, Missouri, US","US","Missouri","Clay",84029047,39.31132056,-94.41850862
"1513","Clinton, Missouri, US","US","Missouri","Clinton",84029049,39.6013098,-94.40465394
"1514","Cole, Missouri, US","US","Missouri","Cole",84029051,38.50455671,-92.27860244
"1515","Cooper, Missouri, US","US","Missouri","Cooper",84029053,38.844478,-92.80896081
"1516","Crawford, Missouri, US","US","Missouri","Crawford",84029055,37.97663738,-91.30528104
"1517","Dade, Missouri, US","US","Missouri","Dade",84029057,37.431814,-93.8503345
"1518","Dallas, Missouri, US","US","Missouri","Dallas",84029059,37.6811355,-93.02127031
"1519","Daviess, Missouri, US","US","Missouri","Daviess",84029061,39.96145298,-93.98519678
"1520","DeKalb, Missouri, US","US","Missouri","DeKalb",84029063,39.89201062,-94.40476508
"1521","Dent, Missouri, US","US","Missouri","Dent",84029065,37.60663134,-91.50790473
"1522","Douglas, Missouri, US","US","Missouri","Douglas",84029067,36.9325593,-92.49905109
"1523","Dunklin, Missouri, US","US","Missouri","Dunklin",84029069,36.27167174,-90.09122243
"1524","Franklin, Missouri, US","US","Missouri","Franklin",84029071,38.41127108,-91.07522826
"1525","Gasconade, Missouri, US","US","Missouri","Gasconade",84029073,38.43947277,-91.50847147
"1526","Gentry, Missouri, US","US","Missouri","Gentry",84029075,40.21097916,-94.40944419
"1527","Greene, Missouri, US","US","Missouri","Greene",84029077,37.2575872,-93.34230916
"1528","Grundy, Missouri, US","US","Missouri","Grundy",84029079,40.11406587,-93.56509276
"1529","Harrison, Missouri, US","US","Missouri","Harrison",84029081,40.35570088,-93.99222144
"1530","Henry, Missouri, US","US","Missouri","Henry",84029083,38.38482826,-93.79293734
"1531","Hickory, Missouri, US","US","Missouri","Hickory",84029085,37.94163617,-93.3203037
"1532","Holt, Missouri, US","US","Missouri","Holt",84029087,40.09799248,-95.2163888
"1533","Howard, Missouri, US","US","Missouri","Howard",84029089,39.1435761,-92.69756691
"1534","Howell, Missouri, US","US","Missouri","Howell",84029091,36.77383887,-91.88683935
"1535","Iron, Missouri, US","US","Missouri","Iron",84029093,37.55487945,-90.7735296
"1536","Jackson, Missouri, US","US","Missouri","Jackson",84029095,39.01002188,-94.34724536
"1537","Jasper,Missouri,US","US","Missouri","Jasper",84029097,37.20351921,-94.34050458
"1538","Jefferson, Missouri, US","US","Missouri","Jefferson",84029099,38.25926778,-90.53870896
"1539","Johnson, Missouri, US","US","Missouri","Johnson",84029101,38.74719601,-93.80691168
"1540","Knox, Missouri, US","US","Missouri","Knox",84029103,40.12699751,-92.14780832
"1541","Laclede, Missouri, US","US","Missouri","Laclede",84029105,37.65896829,-92.5888493
"1542","Lafayette, Missouri, US","US","Missouri","Lafayette",84029107,39.06986886,-93.78076396
"1543","Lawrence, Missouri, US","US","Missouri","Lawrence",84029109,37.10626634,-93.83293097
"1544","Lewis, Missouri, US","US","Missouri","Lewis",84029111,40.09673161,-91.72070156
"1545","Lincoln, Missouri, US","US","Missouri","Lincoln",84029113,39.05345619,-90.95588181
"1546","Linn, Missouri, US","US","Missouri","Linn",84029115,39.87001769,-93.10704106
"1547","Livingston, Missouri, US","US","Missouri","Livingston",84029117,39.78110272,-93.54645978
"1548","McDonald, Missouri, US","US","Missouri","McDonald",84029119,36.62869595,-94.34867205
"1549","Macon, Missouri, US","US","Missouri","Macon",84029121,39.83049768,-92.56453089
"1550","Madison, Missouri, US","US","Missouri","Madison",84029123,37.47865134,-90.3467143
"1551","Maries, Missouri, US","US","Missouri","Maries",84029125,38.16193985,-91.92249662
"1552","Marion, Missouri, US","US","Missouri","Marion",84029127,39.80601912,-91.62203062
"1553","Mercer, Missouri, US","US","Missouri","Mercer",84029129,40.42212303,-93.5682959
"1554","Miller, Missouri, US","US","Missouri","Miller",84029131,38.21450288,-92.42610898
"1555","Mississippi, Missouri, US","US","Missouri","Mississippi",84029133,36.82516239,-89.29505753
"1556","Moniteau, Missouri, US","US","Missouri","Moniteau",84029135,38.63571781,-92.57976951
"1557","Monroe, Missouri, US","US","Missouri","Monroe",84029137,39.49593978,-92.00043978
"1558","Montgomery, Missouri, US","US","Missouri","Montgomery",84029139,38.94022054,-91.47000721
"1559","Morgan, Missouri, US","US","Missouri","Morgan",84029141,38.4181765,-92.88791859
"1560","New Madrid, Missouri, US","US","Missouri","New Madrid",84029143,36.59666326,-89.66070007
"1561","Newton, Missouri, US","US","Missouri","Newton",84029145,36.90519407,-94.3394104
"1562","Nodaway, Missouri, US","US","Missouri","Nodaway",84029147,40.36079813,-94.88133008
"1563","Oregon, Missouri, US","US","Missouri","Oregon",84029149,36.68710164,-91.4033755
"1564","Osage, Missouri, US","US","Missouri","Osage",84029151,38.46036182,-91.8613635
"1565","Ozark, Missouri, US","US","Missouri","Ozark",84029153,36.64916339,-92.44459066
"1566","Pemiscot, Missouri, US","US","Missouri","Pemiscot",84029155,36.2130572,-89.78742322
"1567","Perry, Missouri, US","US","Missouri","Perry",84029157,37.70660776,-89.82741088
"1568","Pettis, Missouri, US","US","Missouri","Pettis",84029159,38.72798918,-93.28471706
"1569","Phelps, Missouri, US","US","Missouri","Phelps",84029161,37.87736118,-91.79351727
"1570","Pike, Missouri, US","US","Missouri","Pike",84029163,39.34310674,-91.16980779
"1571","Platte, Missouri, US","US","Missouri","Platte",84029165,39.38154439,-94.77068479
"1572","Polk, Missouri, US","US","Missouri","Polk",84029167,37.6162296,-93.39828174
"1573","Pulaski, Missouri, US","US","Missouri","Pulaski",84029169,37.82462075,-92.20783203
"1574","Putnam, Missouri, US","US","Missouri","Putnam",84029171,40.47942497,-93.02042674
"1575","Ralls, Missouri, US","US","Missouri","Ralls",84029173,39.52817427,-91.51838643
"1576","Randolph, Missouri, US","US","Missouri","Randolph",84029175,39.44007257,-92.4971374
"1577","Ray, Missouri, US","US","Missouri","Ray",84029177,39.3537468,-93.98905745
"1578","Reynolds, Missouri, US","US","Missouri","Reynolds",84029179,37.36085952,-90.97009925
"1579","Ripley, Missouri, US","US","Missouri","Ripley",84029181,36.65460667,-90.85990261
"1580","St. Charles, Missouri, US","US","Missouri","St. Charles",84029183,38.77875681,-90.66662425
"1581","St. Clair, Missouri, US","US","Missouri","St. Clair",84029185,38.03699437,-93.77631447
"1582","Ste. Genevieve, Missouri, US","US","Missouri","Ste. Genevieve",84029186,37.89090059,-90.1949941
"1583","St. Francois, Missouri, US","US","Missouri","St. Francois",84029187,37.81214171,-90.47598685
"1584","St. Louis, Missouri, US","US","Missouri","St. Louis",84029189,38.6377004,-90.4458375
"1585","Saline, Missouri, US","US","Missouri","Saline",84029195,39.13734288,-93.20259964
"1586","Schuyler, Missouri, US","US","Missouri","Schuyler",84029197,40.46921489,-92.52311943
"1587","Scotland, Missouri, US","US","Missouri","Scotland",84029199,40.45214695,-92.14709064
"1588","Scott, Missouri, US","US","Missouri","Scott",84029201,37.05588075,-89.56474493
"1589","Shannon, Missouri, US","US","Missouri","Shannon",84029203,37.15772072,-91.40190382
"1590","Shelby, Missouri, US","US","Missouri","Shelby",84029205,39.79742518,-92.07634971
"1591","Stoddard, Missouri, US","US","Missouri","Stoddard",84029207,36.85571651,-89.9444155
"1592","Stone, Missouri, US","US","Missouri","Stone",84029209,36.75000327,-93.45256475
"1593","Sullivan, Missouri, US","US","Missouri","Sullivan",84029211,40.2099105,-93.11150106
"1594","Taney, Missouri, US","US","Missouri","Taney",84029213,36.65465345,-93.04075153
"1595","Texas, Missouri, US","US","Missouri","Texas",84029215,37.31728859,-91.96564727
"1596","Vernon, Missouri, US","US","Missouri","Vernon",84029217,37.8457799,-94.34127305
"1597","Warren, Missouri, US","US","Missouri","Warren",84029219,38.76529479,-91.16124662
"1598","Washington, Missouri, US","US","Missouri","Washington",84029221,37.96130078,-90.87948158
"1599","Wayne, Missouri, US","US","Missouri","Wayne",84029223,37.11303869,-90.46001416
"1600","Webster, Missouri, US","US","Missouri","Webster",84029225,37.2813734,-92.876329
"1601","Worth, Missouri, US","US","Missouri","Worth",84029227,40.47945588,-94.42328751
"1602","Wright, Missouri, US","US","Missouri","Wright",84029229,37.27029221,-92.46914488
"1603","St. Louis City, Missouri, US","US","Missouri","St. Louis City",84029510,38.63555736,-90.24349225
"1604","Beaverhead, Montana, US","US","Montana","Beaverhead",84030001,45.13434354,-112.8984694
"1605","Big Horn, Montana, US","US","Montana","Big Horn",84030003,45.42335905,-107.492347
"1606","Blaine, Montana, US","US","Montana","Blaine",84030005,48.43175214,-108.9582723
"1607","Broadwater, Montana, US","US","Montana","Broadwater",84030007,46.33277565,-111.4955813
"1608","Carbon, Montana, US","US","Montana","Carbon",84030009,45.22850116,-109.0274047
"1609","Carter, Montana, US","US","Montana","Carter",84030011,45.5197966,-104.5395536
"1610","Cascade, Montana, US","US","Montana","Cascade",84030013,47.30797024,-111.3467922
"1611","Chouteau, Montana, US","US","Montana","Chouteau",84030015,47.88084126,-110.4353362
"1612","Custer, Montana, US","US","Montana","Custer",84030017,46.25319932,-105.5737526
"1613","Daniels, Montana, US","US","Montana","Daniels",84030019,48.78420029,-105.5476343
"1614","Dawson, Montana, US","US","Montana","Dawson",84030021,47.26584855,-104.8944417
"1615","Deer Lodge, Montana, US","US","Montana","Deer Lodge",84030023,46.05953325,-113.073353
"1616","Fallon, Montana, US","US","Montana","Fallon",84030025,46.33478338,-104.4183565
"1617","Fergus, Montana, US","US","Montana","Fergus",84030027,47.26331584,-109.2245206
"1618","Flathead, Montana, US","US","Montana","Flathead",84030029,48.29575866,-114.0520569
"1619","Gallatin, Montana, US","US","Montana","Gallatin",84030031,45.54486106,-111.1692571
"1620","Garfield, Montana, US","US","Montana","Garfield",84030033,47.27545948,-107.0002351
"1621","Glacier, Montana, US","US","Montana","Glacier",84030035,48.70513576,-112.9934235
"1622","Golden Valley, Montana, US","US","Montana","Golden Valley",84030037,46.3816474,-109.1768522
"1623","Granite, Montana, US","US","Montana","Granite",84030039,46.4060522,-113.4414186
"1624","Hill, Montana, US","US","Montana","Hill",84030041,48.62879827,-110.1129252
"1625","Jefferson, Montana, US","US","Montana","Jefferson",84030043,46.14907081,-112.094396
"1626","Judith Basin, Montana, US","US","Montana","Judith Basin",84030045,47.04581276,-110.2660688
"1627","Lake, Montana, US","US","Montana","Lake",84030047,47.64514965,-114.0898013
"1628","Lewis and Clark, Montana, US","US","Montana","Lewis and Clark",84030049,47.12610041,-112.394698
"1629","Liberty, Montana, US","US","Montana","Liberty",84030051,48.56084317,-111.024307
"1630","Lincoln, Montana, US","US","Montana","Lincoln",84030053,48.54265777,-115.4046155
"1631","McCone, Montana, US","US","Montana","McCone",84030055,47.64469406,-105.7944994
"1632","Madison, Montana, US","US","Montana","Madison",84030057,45.30080065,-111.9173017
"1633","Meagher, Montana, US","US","Montana","Meagher",84030059,46.59907074,-110.8898557
"1634","Mineral, Montana, US","US","Montana","Mineral",84030061,47.15283992,-115.0015239
"1635","Missoula, Montana, US","US","Montana","Missoula",84030063,47.03728583,-113.9213508
"1636","Musselshell, Montana, US","US","Montana","Musselshell",84030065,46.49684637,-108.39498
"1637","Park, Montana, US","US","Montana","Park",84030067,45.48965095,-110.5264394
"1638","Petroleum, Montana, US","US","Montana","Petroleum",84030069,47.1182463,-108.2508876
"1639","Phillips, Montana, US","US","Montana","Phillips",84030071,48.25936577,-107.9128511
"1640","Pondera, Montana, US","US","Montana","Pondera",84030073,48.22773388,-112.2252703
"1641","Powder River, Montana, US","US","Montana","Powder River",84030075,45.39617714,-105.636738
"1642","Powell, Montana, US","US","Montana","Powell",84030077,46.85538891,-112.9359164
"1643","Prairie, Montana, US","US","Montana","Prairie",84030079,46.86048047,-105.379384
"1644","Ravalli, Montana, US","US","Montana","Ravalli",84030081,46.08520862,-114.1189164
"1645","Richland, Montana, US","US","Montana","Richland",84030083,47.78668011,-104.5610786
"1646","Roosevelt, Montana, US","US","Montana","Roosevelt",84030085,48.29607488,-105.0079268
"1647","Rosebud, Montana, US","US","Montana","Rosebud",84030087,46.23397237,-106.729288
"1648","Sanders, Montana, US","US","Montana","Sanders",84030089,47.67657534,-115.1329916
"1649","Sheridan, Montana, US","US","Montana","Sheridan",84030091,48.72085833,-104.503829
"1650","Silver Bow, Montana, US","US","Montana","Silver Bow",84030093,45.90018933,-112.6620092
"1651","Stillwater, Montana, US","US","Montana","Stillwater",84030095,45.67071407,-109.3950061
"1652","Sweet Grass, Montana, US","US","Montana","Sweet Grass",84030097,45.81367654,-109.9425686
"1653","Teton, Montana, US","US","Montana","Teton",84030099,47.83741052,-112.2410688
"1654","Toole, Montana, US","US","Montana","Toole",84030101,48.65577551,-111.6942414
"1655","Treasure, Montana, US","US","Montana","Treasure",84030103,46.2097322,-107.2666516
"1656","Valley, Montana, US","US","Montana","Valley",84030105,48.36435097,-106.6669635
"1657","Wheatland, Montana, US","US","Montana","Wheatland",84030107,46.46652491,-109.8464636
"1658","Wibaux, Montana, US","US","Montana","Wibaux",84030109,46.95925154,-104.2510927
"1659","Yellowstone, Montana, US","US","Montana","Yellowstone",84030111,45.93955949,-108.2691486
"1660","Adams, Nebraska, US","US","Nebraska","Adams",84031001,40.5244942,-98.50117804
"1661","Antelope, Nebraska, US","US","Nebraska","Antelope",84031003,42.17695516,-98.0666283
"1662","Arthur, Nebraska, US","US","Nebraska","Arthur",84031005,41.56896142,-101.6959559
"1663","Banner, Nebraska, US","US","Nebraska","Banner",84031007,41.54634427,-103.7114332
"1664","Blaine, Nebraska, US","US","Nebraska","Blaine",84031009,41.91311716,-99.97677845
"1665","Boone, Nebraska, US","US","Nebraska","Boone",84031011,41.70759415,-98.06737183
"1666","Box Butte, Nebraska, US","US","Nebraska","Box Butte",84031013,42.22079243,-103.0878834
"1667","Boyd, Nebraska, US","US","Nebraska","Boyd",84031015,42.8997274,-98.76486568
"1668","Brown, Nebraska, US","US","Nebraska","Brown",84031017,42.43018907,-99.92904055
"1669","Buffalo, Nebraska, US","US","Nebraska","Buffalo",84031019,40.85486962,-99.07500296
"1670","Burt, Nebraska, US","US","Nebraska","Burt",84031021,41.85056773,-96.32605633
"1671","Butler, Nebraska, US","US","Nebraska","Butler",84031023,41.22703692,-97.13106306
"1672","Cass, Nebraska, US","US","Nebraska","Cass",84031025,40.90899107,-96.13971217
"1673","Cedar, Nebraska, US","US","Nebraska","Cedar",84031027,42.5988851,-97.25311951
"1674","Chase, Nebraska, US","US","Nebraska","Chase",84031029,40.5237198,-101.6978026
"1675","Cherry, Nebraska, US","US","Nebraska","Cherry",84031031,42.54502621,-101.1244332
"1676","Cheyenne, Nebraska, US","US","Nebraska","Cheyenne",84031033,41.21999357,-102.9941693
"1677","Clay, Nebraska, US","US","Nebraska","Clay",84031035,40.52439441,-98.05126296
"1678","Colfax, Nebraska, US","US","Nebraska","Colfax",84031037,41.57486951,-97.0868542
"1679","Cuming, Nebraska, US","US","Nebraska","Cuming",84031039,41.91637624,-96.78730772
"1680","Custer, Nebraska, US","US","Nebraska","Custer",84031041,41.39374521,-99.72805369
"1681","Dakota, Nebraska, US","US","Nebraska","Dakota",84031043,42.39040144,-96.56656425
"1682","Dawes, Nebraska, US","US","Nebraska","Dawes",84031045,42.71985036,-103.1313774
"1683","Dawson, Nebraska, US","US","Nebraska","Dawson",84031047,40.87028216,-99.8201461
"1684","Deuel, Nebraska, US","US","Nebraska","Deuel",84031049,41.11168186,-102.3333331
"1685","Dixon, Nebraska, US","US","Nebraska","Dixon",84031051,42.49188363,-96.86782408
"1686","Dodge, Nebraska, US","US","Nebraska","Dodge",84031053,41.58071748,-96.65598179
"1687","Douglas, Nebraska, US","US","Nebraska","Douglas",84031055,41.29518299,-96.15085305
"1688","Dundy, Nebraska, US","US","Nebraska","Dundy",84031057,40.17638677,-101.6876522
"1689","Fillmore, Nebraska, US","US","Nebraska","Fillmore",84031059,40.52458567,-97.59646937
"1690","Franklin, Nebraska, US","US","Nebraska","Franklin",84031061,40.17636348,-98.95299073
"1691","Frontier, Nebraska, US","US","Nebraska","Frontier",84031063,40.52993007,-100.3924658
"1692","Furnas, Nebraska, US","US","Nebraska","Furnas",84031065,40.17642064,-99.91247454
"1693","Gage, Nebraska, US","US","Nebraska","Gage",84031067,40.26186809,-96.68946704
"1694","Garden, Nebraska, US","US","Nebraska","Garden",84031069,41.61703149,-102.3313973
"1695","Garfield, Nebraska, US","US","Nebraska","Garfield",84031071,41.91428955,-98.99111827
"1696","Gosper, Nebraska, US","US","Nebraska","Gosper",84031073,40.51481965,-99.83020279
"1697","Grant, Nebraska, US","US","Nebraska","Grant",84031075,41.91528587,-101.740701
"1698","Greeley, Nebraska, US","US","Nebraska","Greeley",84031077,41.56742671,-98.52150266
"1699","Hall, Nebraska, US","US","Nebraska","Hall",84031079,40.87257079,-98.50218293
"1700","Hamilton, Nebraska, US","US","Nebraska","Hamilton",84031081,40.87349452,-98.02099117
"1701","Harlan, Nebraska, US","US","Nebraska","Harlan",84031083,40.17658508,-99.40438879
"1702","Hayes, Nebraska, US","US","Nebraska","Hayes",84031085,40.52451972,-101.0603568
"1703","Hitchcock, Nebraska, US","US","Nebraska","Hitchcock",84031087,40.17609175,-101.0416477
"1704","Holt, Nebraska, US","US","Nebraska","Holt",84031089,42.45522056,-98.78402558
"1705","Hooker, Nebraska, US","US","Nebraska","Hooker",84031091,41.91586243,-101.1354293
"1706","Howard, Nebraska, US","US","Nebraska","Howard",84031093,41.2200529,-98.5166499
"1707","Jefferson, Nebraska, US","US","Nebraska","Jefferson",84031095,40.17584531,-97.142601
"1708","Johnson, Nebraska, US","US","Nebraska","Johnson",84031097,40.39257596,-96.26522753
"1709","Kearney, Nebraska, US","US","Nebraska","Kearney",84031099,40.50663314,-98.94877182
"1710","Keith, Nebraska, US","US","Nebraska","Keith",84031101,41.19930341,-101.6620164
"1711","Keya Paha, Nebraska, US","US","Nebraska","Keya Paha",84031103,42.87990694,-99.71343729
"1712","Kimball, Nebraska, US","US","Nebraska","Kimball",84031105,41.19774275,-103.7148131
"1713","Knox, Nebraska, US","US","Nebraska","Knox",84031107,42.63758421,-97.89178836
"1714","Lancaster, Nebraska, US","US","Nebraska","Lancaster",84031109,40.78416049,-96.68777155
"1715","Lincoln, Nebraska, US","US","Nebraska","Lincoln",84031111,41.04658298,-100.7475374
"1716","Logan, Nebraska, US","US","Nebraska","Logan",84031113,41.56650314,-100.4817851
"1717","Loup, Nebraska, US","US","Nebraska","Loup",84031115,41.91371961,-99.45440415
"1718","McPherson, Nebraska, US","US","Nebraska","McPherson",84031117,41.56797682,-101.0599362
"1719","Madison, Nebraska, US","US","Nebraska","Madison",84031119,41.91676024,-97.6005481
"1720","Merrick, Nebraska, US","US","Nebraska","Merrick",84031121,41.16624273,-98.0374887
"1721","Morrill, Nebraska, US","US","Nebraska","Morrill",84031123,41.71711774,-103.0061405
"1722","Nance, Nebraska, US","US","Nebraska","Nance",84031125,41.39750195,-97.99327291
"1723","Nemaha, Nebraska, US","US","Nebraska","Nemaha",84031127,40.38514847,-95.85433992
"1724","Nuckolls, Nebraska, US","US","Nebraska","Nuckolls",84031129,40.17637905,-98.04743961
"1725","Otoe, Nebraska, US","US","Nebraska","Otoe",84031131,40.64843556,-96.13374142
"1726","Pawnee, Nebraska, US","US","Nebraska","Pawnee",84031133,40.13141096,-96.23705437
"1727","Perkins, Nebraska, US","US","Nebraska","Perkins",84031135,40.85082525,-101.6502942
"1728","Phelps, Nebraska, US","US","Nebraska","Phelps",84031137,40.51156033,-99.41461667
"1729","Pierce, Nebraska, US","US","Nebraska","Pierce",84031139,42.26434853,-97.60122773
"1730","Platte, Nebraska, US","US","Nebraska","Platte",84031141,41.57246836,-97.52144359
"1731","Polk, Nebraska, US","US","Nebraska","Polk",84031143,41.18813488,-97.56630712
"1732","Red Willow, Nebraska, US","US","Nebraska","Red Willow",84031145,40.1755688,-100.476998
"1733","Richardson, Nebraska, US","US","Nebraska","Richardson",84031147,40.1247415,-95.71755036
"1734","Rock, Nebraska, US","US","Nebraska","Rock",84031149,42.42252217,-99.44832069
"1735","Saline, Nebraska, US","US","Nebraska","Saline",84031151,40.52418865,-97.14085859
"1736","Sarpy, Nebraska, US","US","Nebraska","Sarpy",84031153,41.11314181,-96.11156432
"1737","Saunders, Nebraska, US","US","Nebraska","Saunders",84031155,41.2278103,-96.63773905
"1738","Scotts Bluff, Nebraska, US","US","Nebraska","Scotts Bluff",84031157,41.85070896,-103.7080986
"1739","Seward, Nebraska, US","US","Nebraska","Seward",84031159,40.87241834,-97.139673
"1740","Sheridan, Nebraska, US","US","Nebraska","Sheridan",84031161,42.50284406,-102.4126613
"1741","Sherman, Nebraska, US","US","Nebraska","Sherman",84031163,41.22045983,-98.97588642
"1742","Sioux, Nebraska, US","US","Nebraska","Sioux",84031165,42.48932059,-103.7576544
"1743","Stanton, Nebraska, US","US","Nebraska","Stanton",84031167,41.9169835,-97.19394708
"1744","Thayer, Nebraska, US","US","Nebraska","Thayer",84031169,40.17626377,-97.59504381
"1745","Thomas, Nebraska, US","US","Nebraska","Thomas",84031171,41.91358968,-100.5556632
"1746","Thurston, Nebraska, US","US","Nebraska","Thurston",84031173,42.15725356,-96.54157099
"1747","Valley, Nebraska, US","US","Nebraska","Valley",84031175,41.56730777,-98.98197724
"1748","Washington, Nebraska, US","US","Nebraska","Washington",84031177,41.52815707,-96.22019892
"1749","Wayne, Nebraska, US","US","Nebraska","Wayne",84031179,42.20934475,-97.11926964
"1750","Webster, Nebraska, US","US","Nebraska","Webster",84031181,40.17642643,-98.50019851
"1751","Wheeler, Nebraska, US","US","Nebraska","Wheeler",84031183,41.91482725,-98.52798941
"1752","York, Nebraska, US","US","Nebraska","York",84031185,40.87272618,-97.59710186
"1753","Churchill, Nevada, US","US","Nevada","Churchill",84032001,39.58105744,-118.3394607
"1754","Clark, Nevada, US","US","Nevada","Clark",84032003,36.21458855,-115.0130241
"1755","Douglas, Nevada, US","US","Nevada","Douglas",84032005,38.912862,-119.6171333
"1756","Elko, Nevada, US","US","Nevada","Elko",84032007,41.14531606,-115.3577619
"1757","Esmeralda, Nevada, US","US","Nevada","Esmeralda",84032009,37.78436681,-117.6319999
"1758","Eureka, Nevada, US","US","Nevada","Eureka",84032011,39.98100864,-116.2683204
"1759","Humboldt, Nevada, US","US","Nevada","Humboldt",84032013,41.40692186,-118.1109427
"1760","Lander, Nevada, US","US","Nevada","Lander",84032015,39.9332233,-117.0397075
"1761","Lincoln, Nevada, US","US","Nevada","Lincoln",84032017,37.64268459,-114.8790388
"1762","Lyon, Nevada, US","US","Nevada","Lyon",84032019,39.01777974,-119.1870479
"1763","Mineral, Nevada, US","US","Nevada","Mineral",84032021,38.53841696,-118.4344506
"1764","Nye, Nevada, US","US","Nevada","Nye",84032023,38.04264256,-116.4722702
"1765","Pershing, Nevada, US","US","Nevada","Pershing",84032027,40.44003782,-118.4005641
"1766","Storey, Nevada, US","US","Nevada","Storey",84032029,39.44875482,-119.5250207
"1767","Washoe, Nevada, US","US","Nevada","Washoe",84032031,40.66562265,-119.6631594
