"","Country.Region","CRPS","Province.State","Date","Lat","Long","confirmed","recovered","deaths"
"6972","China","Heilongjiang, China","Heilongjiang",2020-01-25,47.862,127.7615,9,0,1
"6973","China","Heilongjiang, China","Heilongjiang",2020-01-26,47.862,127.7615,15,0,1
"6974","China","Heilongjiang, China","Heilongjiang",2020-01-27,47.862,127.7615,21,0,1
"6975","China","Heilongjiang, China","Heilongjiang",2020-01-28,47.862,127.7615,33,0,1
"6976","China","Heilongjiang, China","Heilongjiang",2020-01-29,47.862,127.7615,38,0,1
"6977","China","Heilongjiang, China","Heilongjiang",2020-01-30,47.862,127.7615,44,0,2
"6978","China","Heilongjiang, China","Heilongjiang",2020-01-31,47.862,127.7615,59,0,2
"6979","China","Heilongjiang, China","Heilongjiang",2020-02-01,47.862,127.7615,80,2,2
"6980","China","Heilongjiang, China","Heilongjiang",2020-02-02,47.862,127.7615,95,2,2
"6981","China","Heilongjiang, China","Heilongjiang",2020-02-03,47.862,127.7615,121,2,2
"6982","China","Heilongjiang, China","Heilongjiang",2020-02-04,47.862,127.7615,155,4,2
"6983","China","Heilongjiang, China","Heilongjiang",2020-02-05,47.862,127.7615,190,7,2
"6984","China","Heilongjiang, China","Heilongjiang",2020-02-06,47.862,127.7615,227,8,3
"6985","China","Heilongjiang, China","Heilongjiang",2020-02-07,47.862,127.7615,277,12,3
"6986","China","Heilongjiang, China","Heilongjiang",2020-02-08,47.862,127.7615,295,13,5
"6987","China","Heilongjiang, China","Heilongjiang",2020-02-09,47.862,127.7615,307,14,6
"6988","China","Heilongjiang, China","Heilongjiang",2020-02-10,47.862,127.7615,331,30,7
"6989","China","Heilongjiang, China","Heilongjiang",2020-02-11,47.862,127.7615,360,28,8
"6990","China","Heilongjiang, China","Heilongjiang",2020-02-12,47.862,127.7615,378,31,8
"6991","China","Heilongjiang, China","Heilongjiang",2020-02-13,47.862,127.7615,395,33,9
"6992","China","Heilongjiang, China","Heilongjiang",2020-02-14,47.862,127.7615,419,47,11
"6993","China","Heilongjiang, China","Heilongjiang",2020-02-15,47.862,127.7615,425,68,11
"6994","China","Heilongjiang, China","Heilongjiang",2020-02-16,47.862,127.7615,445,79,11
"6995","China","Heilongjiang, China","Heilongjiang",2020-02-17,47.862,127.7615,457,85,11
"6996","China","Heilongjiang, China","Heilongjiang",2020-02-18,47.862,127.7615,464,111,11
"6997","China","Heilongjiang, China","Heilongjiang",2020-02-19,47.862,127.7615,470,120,12
"6998","China","Heilongjiang, China","Heilongjiang",2020-02-20,47.862,127.7615,476,136,12
"6999","China","Heilongjiang, China","Heilongjiang",2020-02-21,47.862,127.7615,479,175,12
"7000","China","Heilongjiang, China","Heilongjiang",2020-02-22,47.862,127.7615,479,204,12
"7001","China","Heilongjiang, China","Heilongjiang",2020-02-23,47.862,127.7615,480,222,12
"7002","China","Heilongjiang, China","Heilongjiang",2020-02-24,47.862,127.7615,480,227,12
"7003","China","Heilongjiang, China","Heilongjiang",2020-02-25,47.862,127.7615,480,243,12
"7004","China","Heilongjiang, China","Heilongjiang",2020-02-26,47.862,127.7615,480,249,12
"7005","China","Heilongjiang, China","Heilongjiang",2020-02-27,47.862,127.7615,480,270,13
"7006","China","Heilongjiang, China","Heilongjiang",2020-02-28,47.862,127.7615,480,283,13
"7007","China","Heilongjiang, China","Heilongjiang",2020-02-29,47.862,127.7615,480,301,13
"7008","China","Heilongjiang, China","Heilongjiang",2020-03-01,47.862,127.7615,480,342,13
"7009","China","Heilongjiang, China","Heilongjiang",2020-03-02,47.862,127.7615,480,356,13
"7010","China","Heilongjiang, China","Heilongjiang",2020-03-03,47.862,127.7615,480,366,13
"7011","China","Heilongjiang, China","Heilongjiang",2020-03-04,47.862,127.7615,480,373,13
"7012","China","Heilongjiang, China","Heilongjiang",2020-03-05,47.862,127.7615,481,379,13
"7013","China","Heilongjiang, China","Heilongjiang",2020-03-06,47.862,127.7615,481,396,13
"7014","China","Heilongjiang, China","Heilongjiang",2020-03-07,47.862,127.7615,481,403,13
"7015","China","Heilongjiang, China","Heilongjiang",2020-03-08,47.862,127.7615,481,412,13
"7016","China","Heilongjiang, China","Heilongjiang",2020-03-09,47.862,127.7615,481,430,13
"7017","China","Heilongjiang, China","Heilongjiang",2020-03-10,47.862,127.7615,481,434,13
"7018","China","Heilongjiang, China","Heilongjiang",2020-03-11,47.862,127.7615,482,436,13
"7019","China","Heilongjiang, China","Heilongjiang",2020-03-12,47.862,127.7615,482,441,13
"7020","China","Heilongjiang, China","Heilongjiang",2020-03-13,47.862,127.7615,482,446,13
"7021","China","Heilongjiang, China","Heilongjiang",2020-03-14,47.862,127.7615,482,447,13
"7022","China","Heilongjiang, China","Heilongjiang",2020-03-15,47.862,127.7615,482,453,13
"7023","China","Heilongjiang, China","Heilongjiang",2020-03-16,47.862,127.7615,482,455,13
"7024","China","Heilongjiang, China","Heilongjiang",2020-03-17,47.862,127.7615,482,456,13
"7025","China","Heilongjiang, China","Heilongjiang",2020-03-18,47.862,127.7615,482,459,13
"7026","China","Heilongjiang, China","Heilongjiang",2020-03-19,47.862,127.7615,483,460,13
"7027","China","Heilongjiang, China","Heilongjiang",2020-03-20,47.862,127.7615,484,463,13
"7028","China","Heilongjiang, China","Heilongjiang",2020-03-21,47.862,127.7615,484,463,13
"7029","China","Heilongjiang, China","Heilongjiang",2020-03-22,47.862,127.7615,484,466,13
"7030","China","Heilongjiang, China","Heilongjiang",2020-03-23,47.862,127.7615,484,465,13
"7031","China","Heilongjiang, China","Heilongjiang",2020-03-24,47.862,127.7615,484,468,13
"7032","China","Heilongjiang, China","Heilongjiang",2020-03-25,47.862,127.7615,484,468,13
"7033","China","Heilongjiang, China","Heilongjiang",2020-03-26,47.862,127.7615,484,469,13
"7034","China","Heilongjiang, China","Heilongjiang",2020-03-27,47.862,127.7615,484,469,13
"7035","China","Heilongjiang, China","Heilongjiang",2020-03-28,47.862,127.7615,484,469,13
"7036","China","Heilongjiang, China","Heilongjiang",2020-03-29,47.862,127.7615,484,469,13
"7037","China","Heilongjiang, China","Heilongjiang",2020-03-30,47.862,127.7615,484,469,13
"7038","China","Heilongjiang, China","Heilongjiang",2020-03-31,47.862,127.7615,484,469,13
"7039","China","Heilongjiang, China","Heilongjiang",2020-04-01,47.862,127.7615,484,469,13
"7040","China","Heilongjiang, China","Heilongjiang",2020-04-02,47.862,127.7615,488,469,13
"7041","China","Heilongjiang, China","Heilongjiang",2020-04-03,47.862,127.7615,489,469,13
"7042","China","Heilongjiang, China","Heilongjiang",2020-04-04,47.862,127.7615,491,469,13
"7043","China","Heilongjiang, China","Heilongjiang",2020-04-05,47.862,127.7615,504,469,13
"7044","China","Heilongjiang, China","Heilongjiang",2020-04-06,47.862,127.7615,524,469,13
"7045","China","Heilongjiang, China","Heilongjiang",2020-04-07,47.862,127.7615,544,469,13
"7046","China","Heilongjiang, China","Heilongjiang",2020-04-08,47.862,127.7615,569,470,13
"7047","China","Heilongjiang, China","Heilongjiang",2020-04-09,47.862,127.7615,609,470,13
"7048","China","Heilongjiang, China","Heilongjiang",2020-04-10,47.862,127.7615,638,470,13
"7049","China","Heilongjiang, China","Heilongjiang",2020-04-11,47.862,127.7615,661,470,13
"7050","China","Heilongjiang, China","Heilongjiang",2020-04-12,47.862,127.7615,684,470,13
"7051","China","Heilongjiang, China","Heilongjiang",2020-04-13,47.862,127.7615,740,470,13
"7052","China","Heilongjiang, China","Heilongjiang",2020-04-14,47.862,127.7615,819,470,13
"7053","China","Heilongjiang, China","Heilongjiang",2020-04-15,47.862,127.7615,841,470,13
"7054","China","Heilongjiang, China","Heilongjiang",2020-04-16,47.862,127.7615,861,471,13
"7055","China","Heilongjiang, China","Heilongjiang",2020-04-17,47.862,127.7615,872,471,13
"7056","China","Heilongjiang, China","Heilongjiang",2020-04-18,47.862,127.7615,892,472,13
"7057","China","Heilongjiang, China","Heilongjiang",2020-04-19,47.862,127.7615,898,472,13
"7058","China","Heilongjiang, China","Heilongjiang",2020-04-20,47.862,127.7615,905,472,13
"7059","China","Heilongjiang, China","Heilongjiang",2020-04-21,47.862,127.7615,913,475,13
"7060","China","Heilongjiang, China","Heilongjiang",2020-04-22,47.862,127.7615,921,479,13
"7061","China","Heilongjiang, China","Heilongjiang",2020-04-23,47.862,127.7615,928,485,13
"7062","China","Heilongjiang, China","Heilongjiang",2020-04-24,47.862,127.7615,930,508,13
"7063","China","Heilongjiang, China","Heilongjiang",2020-04-25,47.862,127.7615,935,511,13
"7064","China","Heilongjiang, China","Heilongjiang",2020-04-26,47.862,127.7615,936,556,13
"7065","China","Heilongjiang, China","Heilongjiang",2020-04-27,47.862,127.7615,939,586,13
"7066","China","Heilongjiang, China","Heilongjiang",2020-04-28,47.862,127.7615,939,587,13
"7067","China","Heilongjiang, China","Heilongjiang",2020-04-29,47.862,127.7615,939,587,13
"7068","China","Heilongjiang, China","Heilongjiang",2020-04-30,47.862,127.7615,944,587,13
"7069","China","Heilongjiang, China","Heilongjiang",2020-05-01,47.862,127.7615,944,605,13
"7070","China","Heilongjiang, China","Heilongjiang",2020-05-02,47.862,127.7615,944,604,13
"7071","China","Heilongjiang, China","Heilongjiang",2020-05-03,47.862,127.7615,944,657,13
"7072","China","Heilongjiang, China","Heilongjiang",2020-05-04,47.862,127.7615,944,719,13
"7073","China","Henan, China","Henan",2020-01-22,33.882,113.614,5,0,0
"7074","China","Henan, China","Henan",2020-01-23,33.882,113.614,5,0,0
"7075","China","Henan, China","Henan",2020-01-24,33.882,113.614,9,0,0
"7076","China","Henan, China","Henan",2020-01-25,33.882,113.614,32,0,0
"7077","China","Henan, China","Henan",2020-01-26,33.882,113.614,83,0,1
"7078","China","Henan, China","Henan",2020-01-27,33.882,113.614,128,0,1
"7079","China","Henan, China","Henan",2020-01-28,33.882,113.614,168,0,1
"7080","China","Henan, China","Henan",2020-01-29,33.882,113.614,206,1,2
"7081","China","Henan, China","Henan",2020-01-30,33.882,113.614,278,2,2
"7082","China","Henan, China","Henan",2020-01-31,33.882,113.614,352,3,2
"7083","China","Henan, China","Henan",2020-02-01,33.882,113.614,422,3,2
"7084","China","Henan, China","Henan",2020-02-02,33.882,113.614,493,10,2
"7085","China","Henan, China","Henan",2020-02-03,33.882,113.614,566,16,2
"7086","China","Henan, China","Henan",2020-02-04,33.882,113.614,675,27,2
"7087","China","Henan, China","Henan",2020-02-05,33.882,113.614,764,47,2
"7088","China","Henan, China","Henan",2020-02-06,33.882,113.614,851,56,2
"7089","China","Henan, China","Henan",2020-02-07,33.882,113.614,914,86,3
"7090","China","Henan, China","Henan",2020-02-08,33.882,113.614,981,116,4
"7091","China","Henan, China","Henan",2020-02-09,33.882,113.614,1033,153,6
"7092","China","Henan, China","Henan",2020-02-10,33.882,113.614,1073,191,6
"7093","China","Henan, China","Henan",2020-02-11,33.882,113.614,1105,218,7
"7094","China","Henan, China","Henan",2020-02-12,33.882,113.614,1135,246,8
"7095","China","Henan, China","Henan",2020-02-13,33.882,113.614,1169,296,10
"7096","China","Henan, China","Henan",2020-02-14,33.882,113.614,1184,357,11
"7097","China","Henan, China","Henan",2020-02-15,33.882,113.614,1212,391,13
"7098","China","Henan, China","Henan",2020-02-16,33.882,113.614,1231,440,13
"7099","China","Henan, China","Henan",2020-02-17,33.882,113.614,1246,509,16
"7100","China","Henan, China","Henan",2020-02-18,33.882,113.614,1257,522,19
"7101","China","Henan, China","Henan",2020-02-19,33.882,113.614,1262,573,19
"7102","China","Henan, China","Henan",2020-02-20,33.882,113.614,1265,637,19
"7103","China","Henan, China","Henan",2020-02-21,33.882,113.614,1267,736,19
"7104","China","Henan, China","Henan",2020-02-22,33.882,113.614,1270,830,19
"7105","China","Henan, China","Henan",2020-02-23,33.882,113.614,1271,868,19
"7106","China","Henan, China","Henan",2020-02-24,33.882,113.614,1271,943,19
"7107","China","Henan, China","Henan",2020-02-25,33.882,113.614,1271,1002,19
"7108","China","Henan, China","Henan",2020-02-26,33.882,113.614,1271,1033,19
"7109","China","Henan, China","Henan",2020-02-27,33.882,113.614,1272,1068,20
"7110","China","Henan, China","Henan",2020-02-28,33.882,113.614,1272,1112,20
"7111","China","Henan, China","Henan",2020-02-29,33.882,113.614,1272,1170,21
"7112","China","Henan, China","Henan",2020-03-01,33.882,113.614,1272,1198,22
"7113","China","Henan, China","Henan",2020-03-02,33.882,113.614,1272,1205,22
"7114","China","Henan, China","Henan",2020-03-03,33.882,113.614,1272,1231,22
"7115","China","Henan, China","Henan",2020-03-04,33.882,113.614,1272,1234,22
"7116","China","Henan, China","Henan",2020-03-05,33.882,113.614,1272,1239,22
"7117","China","Henan, China","Henan",2020-03-06,33.882,113.614,1272,1244,22
"7118","China","Henan, China","Henan",2020-03-07,33.882,113.614,1272,1244,22
"7119","China","Henan, China","Henan",2020-03-08,33.882,113.614,1272,1247,22
"7120","China","Henan, China","Henan",2020-03-09,33.882,113.614,1272,1247,22
"7121","China","Henan, China","Henan",2020-03-10,33.882,113.614,1272,1247,22
"7122","China","Henan, China","Henan",2020-03-11,33.882,113.614,1273,1249,22
"7123","China","Henan, China","Henan",2020-03-12,33.882,113.614,1273,1249,22
"7124","China","Henan, China","Henan",2020-03-13,33.882,113.614,1273,1249,22
"7125","China","Henan, China","Henan",2020-03-14,33.882,113.614,1273,1250,22
"7126","China","Henan, China","Henan",2020-03-15,33.882,113.614,1273,1250,22
"7127","China","Henan, China","Henan",2020-03-16,33.882,113.614,1273,1250,22
"7128","China","Henan, China","Henan",2020-03-17,33.882,113.614,1273,1250,22
"7129","China","Henan, China","Henan",2020-03-18,33.882,113.614,1273,1250,22
"7130","China","Henan, China","Henan",2020-03-19,33.882,113.614,1273,1250,22
"7131","China","Henan, China","Henan",2020-03-20,33.882,113.614,1273,1250,22
"7132","China","Henan, China","Henan",2020-03-21,33.882,113.614,1273,1250,22
"7133","China","Henan, China","Henan",2020-03-22,33.882,113.614,1274,1250,22
"7134","China","Henan, China","Henan",2020-03-23,33.882,113.614,1274,1250,22
"7135","China","Henan, China","Henan",2020-03-24,33.882,113.614,1274,1250,22
"7136","China","Henan, China","Henan",2020-03-25,33.882,113.614,1274,1250,22
"7137","China","Henan, China","Henan",2020-03-26,33.882,113.614,1275,1250,22
"7138","China","Henan, China","Henan",2020-03-27,33.882,113.614,1275,1250,22
"7139","China","Henan, China","Henan",2020-03-28,33.882,113.614,1275,1251,22
"7140","China","Henan, China","Henan",2020-03-29,33.882,113.614,1276,1251,22
"7141","China","Henan, China","Henan",2020-03-30,33.882,113.614,1276,1251,22
"7142","China","Henan, China","Henan",2020-03-31,33.882,113.614,1276,1251,22
"7143","China","Henan, China","Henan",2020-04-01,33.882,113.614,1276,1251,22
"7144","China","Henan, China","Henan",2020-04-02,33.882,113.614,1276,1251,22
"7145","China","Henan, China","Henan",2020-04-03,33.882,113.614,1276,1251,22
"7146","China","Henan, China","Henan",2020-04-04,33.882,113.614,1276,1251,22
"7147","China","Henan, China","Henan",2020-04-05,33.882,113.614,1276,1251,22
"7148","China","Henan, China","Henan",2020-04-06,33.882,113.614,1276,1252,22
"7149","China","Henan, China","Henan",2020-04-07,33.882,113.614,1276,1252,22
"7150","China","Henan, China","Henan",2020-04-08,33.882,113.614,1276,1252,22
"7151","China","Henan, China","Henan",2020-04-09,33.882,113.614,1276,1252,22
"7152","China","Henan, China","Henan",2020-04-10,33.882,113.614,1276,1252,22
"7153","China","Henan, China","Henan",2020-04-11,33.882,113.614,1276,1252,22
"7154","China","Henan, China","Henan",2020-04-12,33.882,113.614,1276,1253,22
"7155","China","Henan, China","Henan",2020-04-13,33.882,113.614,1276,1253,22
"7156","China","Henan, China","Henan",2020-04-14,33.882,113.614,1276,1254,22
"7157","China","Henan, China","Henan",2020-04-15,33.882,113.614,1276,1254,22
"7158","China","Henan, China","Henan",2020-04-16,33.882,113.614,1276,1254,22
"7159","China","Henan, China","Henan",2020-04-17,33.882,113.614,1276,1254,22
"7160","China","Henan, China","Henan",2020-04-18,33.882,113.614,1276,1254,22
"7161","China","Henan, China","Henan",2020-04-19,33.882,113.614,1276,1254,22
"7162","China","Henan, China","Henan",2020-04-20,33.882,113.614,1276,1254,22
"7163","China","Henan, China","Henan",2020-04-21,33.882,113.614,1276,1254,22
"7164","China","Henan, China","Henan",2020-04-22,33.882,113.614,1276,1254,22
"7165","China","Henan, China","Henan",2020-04-23,33.882,113.614,1276,1254,22
"7166","China","Henan, China","Henan",2020-04-24,33.882,113.614,1276,1254,22
"7167","China","Henan, China","Henan",2020-04-25,33.882,113.614,1276,1254,22
"7168","China","Henan, China","Henan",2020-04-26,33.882,113.614,1276,1254,22
"7169","China","Henan, China","Henan",2020-04-27,33.882,113.614,1276,1254,22
"7170","China","Henan, China","Henan",2020-04-28,33.882,113.614,1276,1254,22
"7171","China","Henan, China","Henan",2020-04-29,33.882,113.614,1276,1254,22
"7172","China","Henan, China","Henan",2020-04-30,33.882,113.614,1276,1254,22
"7173","China","Henan, China","Henan",2020-05-01,33.882,113.614,1276,1254,22
"7174","China","Henan, China","Henan",2020-05-02,33.882,113.614,1276,1254,22
"7175","China","Henan, China","Henan",2020-05-03,33.882,113.614,1276,1254,22
"7176","China","Henan, China","Henan",2020-05-04,33.882,113.614,1276,1254,22
"7177","China","Hong Kong, China","Hong Kong",2020-01-22,22.3,114.2,0,0,0
"7178","China","Hong Kong, China","Hong Kong",2020-01-23,22.3,114.2,2,0,0
"7179","China","Hong Kong, China","Hong Kong",2020-01-24,22.3,114.2,2,0,0
"7180","China","Hong Kong, China","Hong Kong",2020-01-25,22.3,114.2,5,0,0
"7181","China","Hong Kong, China","Hong Kong",2020-01-26,22.3,114.2,8,0,0
"7182","China","Hong Kong, China","Hong Kong",2020-01-27,22.3,114.2,8,0,0
"7183","China","Hong Kong, China","Hong Kong",2020-01-28,22.3,114.2,8,0,0
"7184","China","Hong Kong, China","Hong Kong",2020-01-29,22.3,114.2,10,0,0
"7185","China","Hong Kong, China","Hong Kong",2020-01-30,22.3,114.2,10,0,0
"7186","China","Hong Kong, China","Hong Kong",2020-01-31,22.3,114.2,12,0,0
"7187","China","Hong Kong, China","Hong Kong",2020-02-01,22.3,114.2,13,0,0
"7188","China","Hong Kong, China","Hong Kong",2020-02-02,22.3,114.2,15,0,0
"7189","China","Hong Kong, China","Hong Kong",2020-02-03,22.3,114.2,15,0,0
"7190","China","Hong Kong, China","Hong Kong",2020-02-04,22.3,114.2,17,0,1
"7191","China","Hong Kong, China","Hong Kong",2020-02-05,22.3,114.2,21,0,1
"7192","China","Hong Kong, China","Hong Kong",2020-02-06,22.3,114.2,24,0,1
"7193","China","Hong Kong, China","Hong Kong",2020-02-07,22.3,114.2,25,0,1
"7194","China","Hong Kong, China","Hong Kong",2020-02-08,22.3,114.2,26,0,1
"7195","China","Hong Kong, China","Hong Kong",2020-02-09,22.3,114.2,29,0,1
"7196","China","Hong Kong, China","Hong Kong",2020-02-10,22.3,114.2,38,0,1
"7197","China","Hong Kong, China","Hong Kong",2020-02-11,22.3,114.2,49,0,1
"7198","China","Hong Kong, China","Hong Kong",2020-02-12,22.3,114.2,50,1,1
"7199","China","Hong Kong, China","Hong Kong",2020-02-13,22.3,114.2,53,1,1
"7200","China","Hong Kong, China","Hong Kong",2020-02-14,22.3,114.2,56,1,1
"7201","China","Hong Kong, China","Hong Kong",2020-02-15,22.3,114.2,56,1,1
"7202","China","Hong Kong, China","Hong Kong",2020-02-16,22.3,114.2,57,2,1
"7203","China","Hong Kong, China","Hong Kong",2020-02-17,22.3,114.2,60,2,1
"7204","China","Hong Kong, China","Hong Kong",2020-02-18,22.3,114.2,62,2,1
"7205","China","Hong Kong, China","Hong Kong",2020-02-19,22.3,114.2,63,5,2
"7206","China","Hong Kong, China","Hong Kong",2020-02-20,22.3,114.2,68,6,2
"7207","China","Hong Kong, China","Hong Kong",2020-02-21,22.3,114.2,68,5,2
"7208","China","Hong Kong, China","Hong Kong",2020-02-22,22.3,114.2,69,6,2
"7209","China","Hong Kong, China","Hong Kong",2020-02-23,22.3,114.2,74,11,2
"7210","China","Hong Kong, China","Hong Kong",2020-02-24,22.3,114.2,79,19,2
"7211","China","Hong Kong, China","Hong Kong",2020-02-25,22.3,114.2,84,19,2
"7212","China","Hong Kong, China","Hong Kong",2020-02-26,22.3,114.2,91,24,2
"7213","China","Hong Kong, China","Hong Kong",2020-02-27,22.3,114.2,92,24,2
"7214","China","Hong Kong, China","Hong Kong",2020-02-28,22.3,114.2,94,30,2
"7215","China","Hong Kong, China","Hong Kong",2020-02-29,22.3,114.2,95,33,2
"7216","China","Hong Kong, China","Hong Kong",2020-03-01,22.3,114.2,96,36,2
"7217","China","Hong Kong, China","Hong Kong",2020-03-02,22.3,114.2,100,36,2
"7218","China","Hong Kong, China","Hong Kong",2020-03-03,22.3,114.2,100,37,2
"7219","China","Hong Kong, China","Hong Kong",2020-03-04,22.3,114.2,105,37,2
"7220","China","Hong Kong, China","Hong Kong",2020-03-05,22.3,114.2,105,43,2
"7221","China","Hong Kong, China","Hong Kong",2020-03-06,22.3,114.2,107,46,2
"7222","China","Hong Kong, China","Hong Kong",2020-03-07,22.3,114.2,108,51,2
"7223","China","Hong Kong, China","Hong Kong",2020-03-08,22.3,114.2,114,58,3
"7224","China","Hong Kong, China","Hong Kong",2020-03-09,22.3,114.2,115,59,3
"7225","China","Hong Kong, China","Hong Kong",2020-03-10,22.3,114.2,120,65,3
"7226","China","Hong Kong, China","Hong Kong",2020-03-11,22.3,114.2,126,65,3
"7227","China","Hong Kong, China","Hong Kong",2020-03-12,22.3,114.2,129,67,3
"7228","China","Hong Kong, China","Hong Kong",2020-03-13,22.3,114.2,134,77,4
"7229","China","Hong Kong, China","Hong Kong",2020-03-14,22.3,114.2,140,78,4
"7230","China","Hong Kong, China","Hong Kong",2020-03-15,22.3,114.2,145,81,4
"7231","China","Hong Kong, China","Hong Kong",2020-03-16,22.3,114.2,155,84,4
"7232","China","Hong Kong, China","Hong Kong",2020-03-17,22.3,114.2,162,88,4
"7233","China","Hong Kong, China","Hong Kong",2020-03-18,22.3,114.2,181,92,4
"7234","China","Hong Kong, China","Hong Kong",2020-03-19,22.3,114.2,208,95,4
"7235","China","Hong Kong, China","Hong Kong",2020-03-20,22.3,114.2,256,98,4
"7236","China","Hong Kong, China","Hong Kong",2020-03-21,22.3,114.2,273,98,4
"7237","China","Hong Kong, China","Hong Kong",2020-03-22,22.3,114.2,317,100,4
"7238","China","Hong Kong, China","Hong Kong",2020-03-23,22.3,114.2,356,100,4
"7239","China","Hong Kong, China","Hong Kong",2020-03-24,22.3,114.2,386,101,4
"7240","China","Hong Kong, China","Hong Kong",2020-03-25,22.3,114.2,410,102,4
"7241","China","Hong Kong, China","Hong Kong",2020-03-26,22.3,114.2,453,110,4
"7242","China","Hong Kong, China","Hong Kong",2020-03-27,22.3,114.2,519,110,4
"7243","China","Hong Kong, China","Hong Kong",2020-03-28,22.3,114.2,561,112,4
"7244","China","Hong Kong, China","Hong Kong",2020-03-29,22.3,114.2,641,112,4
"7245","China","Hong Kong, China","Hong Kong",2020-03-30,22.3,114.2,682,123,4
"7246","China","Hong Kong, China","Hong Kong",2020-03-31,22.3,114.2,714,128,4
"7247","China","Hong Kong, China","Hong Kong",2020-04-01,22.3,114.2,765,147,4
"7248","China","Hong Kong, China","Hong Kong",2020-04-02,22.3,114.2,802,147,4
"7249","China","Hong Kong, China","Hong Kong",2020-04-03,22.3,114.2,845,173,4
"7250","China","Hong Kong, China","Hong Kong",2020-04-04,22.3,114.2,862,173,4
"7251","China","Hong Kong, China","Hong Kong",2020-04-05,22.3,114.2,890,206,4
"7252","China","Hong Kong, China","Hong Kong",2020-04-06,22.3,114.2,914,216,4
"7253","China","Hong Kong, China","Hong Kong",2020-04-07,22.3,114.2,935,216,4
"7254","China","Hong Kong, China","Hong Kong",2020-04-08,22.3,114.2,960,264,4
"7255","China","Hong Kong, China","Hong Kong",2020-04-09,22.3,114.2,973,293,4
"7256","China","Hong Kong, China","Hong Kong",2020-04-10,22.3,114.2,989,309,4
"7257","China","Hong Kong, China","Hong Kong",2020-04-11,22.3,114.2,1000,336,4
"7258","China","Hong Kong, China","Hong Kong",2020-04-12,22.3,114.2,1004,360,4
"7259","China","Hong Kong, China","Hong Kong",2020-04-13,22.3,114.2,1009,360,4
"7260","China","Hong Kong, China","Hong Kong",2020-04-14,22.3,114.2,1012,434,4
"7261","China","Hong Kong, China","Hong Kong",2020-04-15,22.3,114.2,1017,459,4
"7262","China","Hong Kong, China","Hong Kong",2020-04-16,22.3,114.2,1017,485,4
"7263","China","Hong Kong, China","Hong Kong",2020-04-17,22.3,114.2,1021,533,4
"7264","China","Hong Kong, China","Hong Kong",2020-04-18,22.3,114.2,1024,568,4
"7265","China","Hong Kong, China","Hong Kong",2020-04-19,22.3,114.2,1025,602,4
"7266","China","Hong Kong, China","Hong Kong",2020-04-20,22.3,114.2,1025,630,4
"7267","China","Hong Kong, China","Hong Kong",2020-04-21,22.3,114.2,1029,650,4
"7268","China","Hong Kong, China","Hong Kong",2020-04-22,22.3,114.2,1033,678,4
"7269","China","Hong Kong, China","Hong Kong",2020-04-23,22.3,114.2,1035,699,4
"7270","China","Hong Kong, China","Hong Kong",2020-04-24,22.3,114.2,1035,725,4
"7271","China","Hong Kong, China","Hong Kong",2020-04-25,22.3,114.2,1037,753,4
"7272","China","Hong Kong, China","Hong Kong",2020-04-26,22.3,114.2,1037,772,4
"7273","China","Hong Kong, China","Hong Kong",2020-04-27,22.3,114.2,1037,787,4
"7274","China","Hong Kong, China","Hong Kong",2020-04-28,22.3,114.2,1037,811,4
"7275","China","Hong Kong, China","Hong Kong",2020-04-29,22.3,114.2,1037,830,4
"7276","China","Hong Kong, China","Hong Kong",2020-04-30,22.3,114.2,1037,846,4
"7277","China","Hong Kong, China","Hong Kong",2020-05-01,22.3,114.2,1039,859,4
"7278","China","Hong Kong, China","Hong Kong",2020-05-02,22.3,114.2,1039,864,4
"7279","China","Hong Kong, China","Hong Kong",2020-05-03,22.3,114.2,1039,879,4
"7280","China","Hong Kong, China","Hong Kong",2020-05-04,22.3,114.2,1040,900,4
"7281","China","Hubei, China","Hubei",2020-01-22,30.9756,112.2707,444,28,17
"7282","China","Hubei, China","Hubei",2020-01-23,30.9756,112.2707,444,28,17
"7283","China","Hubei, China","Hubei",2020-01-24,30.9756,112.2707,549,31,24
"7284","China","Hubei, China","Hubei",2020-01-25,30.9756,112.2707,761,32,40
"7285","China","Hubei, China","Hubei",2020-01-26,30.9756,112.2707,1058,42,52
"7286","China","Hubei, China","Hubei",2020-01-27,30.9756,112.2707,1423,45,76
"7287","China","Hubei, China","Hubei",2020-01-28,30.9756,112.2707,3554,80,125
"7288","China","Hubei, China","Hubei",2020-01-29,30.9756,112.2707,3554,88,125
"7289","China","Hubei, China","Hubei",2020-01-30,30.9756,112.2707,4903,90,162
"7290","China","Hubei, China","Hubei",2020-01-31,30.9756,112.2707,5806,141,204
"7291","China","Hubei, China","Hubei",2020-02-01,30.9756,112.2707,7153,168,249
"7292","China","Hubei, China","Hubei",2020-02-02,30.9756,112.2707,11177,295,350
"7293","China","Hubei, China","Hubei",2020-02-03,30.9756,112.2707,13522,386,414
"7294","China","Hubei, China","Hubei",2020-02-04,30.9756,112.2707,16678,522,479
"7295","China","Hubei, China","Hubei",2020-02-05,30.9756,112.2707,19665,633,549
"7296","China","Hubei, China","Hubei",2020-02-06,30.9756,112.2707,22112,817,618
"7297","China","Hubei, China","Hubei",2020-02-07,30.9756,112.2707,24953,1115,699
"7298","China","Hubei, China","Hubei",2020-02-08,30.9756,112.2707,27100,1439,780
"7299","China","Hubei, China","Hubei",2020-02-09,30.9756,112.2707,29631,1795,871
